Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2546","Beans","2013","2013","kg","23.26","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2546","Beans","2017","2017","kg","15.43","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2546","Beans","2021","2021","kg","13.15","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2547","Peas","2010","2010","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2547","Peas","2013","2013","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2547","Peas","2017","2017","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2547","Peas","2021","2021","kg","0.45","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2010","2010","kg","0.7","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2013","2013","kg","0.62","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2017","2017","kg","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2021","2021","kg","0.54","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2551","Nuts and products","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2551","Nuts and products","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2551","Nuts and products","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2551","Nuts and products","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2555","Soyabeans","2021","2021","kg","1.14","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2010","2010","kg","6.32","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2013","2013","kg","5.72","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2017","2017","kg","5.42","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2552","Groundnuts","2021","2021","kg","3.13","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2010","2010","kg","1.76","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2013","2013","kg","1.81","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2017","2017","kg","1.32","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2557","Sunflower seed","2021","2021","kg","1.68","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2558","Rape and Mustardseed","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2560","Coconuts - Incl Copra","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2010","2010","kg","1.29","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2013","2013","kg","1.22","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2017","2017","kg","1.12","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2561","Sesame seed","2021","2021","kg","1.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2563","Olives (including preserved)","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2570","Oilcrops, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2010","2010","kg","0.78","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2013","2013","kg","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2571","Soyabean Oil","2021","2021","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2010","2010","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2013","2013","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2017","2017","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2572","Groundnut Oil","2021","2021","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2010","2010","kg","2.55","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2013","2013","kg","2.17","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2017","2017","kg","1.94","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2573","Sunflowerseed Oil","2021","2021","kg","1.77","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2574","Rape and Mustard Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2010","2010","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2013","2013","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2017","2017","kg","0.19","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2575","Cottonseed Oil","2021","2021","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2010","2010","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2013","2013","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2017","2017","kg","0.11","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2576","Palmkernel Oil","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2010","2010","kg","3.8","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2013","2013","kg","3.99","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2017","2017","kg","6.73","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2577","Palm Oil","2021","2021","kg","6.76","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2578","Coconut Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2010","2010","kg","0.85","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2013","2013","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2017","2017","kg","0.83","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2579","Sesameseed Oil","2021","2021","kg","0.7","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2580","Olive Oil","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2582","Maize Germ Oil","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2010","2010","kg","0.52","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2013","2013","kg","0.61","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2017","2017","kg","0.54","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2586","Oilcrops Oil, Other","2021","2021","kg","0.51","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2010","2010","kg","0.88","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2013","2013","kg","0.95","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2017","2017","kg","0.53","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2601","Tomatoes and products","2021","2021","kg","0.62","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2010","2010","kg","8.2","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2013","2013","kg","7.67","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2017","2017","kg","8.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2602","Onions","2021","2021","kg","7.07","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2010","2010","kg","21.18","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2013","2013","kg","24.57","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2017","2017","kg","25.86","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2605","Vegetables, other","2021","2021","kg","21.37","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2010","2010","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2013","2013","kg","0.36","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2017","2017","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2611","Oranges, Mandarines","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2612","Lemons, Limes and products","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2613","Grapefruit and products","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2614","Citrus, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2010","2010","kg","17.89","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2013","2013","kg","15.39","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2615","Bananas","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2010","2010","kg","128.94","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2013","2013","kg","110.77","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2017","2017","kg","104.93","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2616","Plantains","2021","2021","kg","181.3","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2010","2010","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2013","2013","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2017","2017","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2617","Apples and products","2021","2021","kg","0.16","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2013","2013","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2618","Pineapples and products","2021","2021","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2619","Dates","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2017","2017","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2620","Grapes and products (excl wine)","2021","2021","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2010","2010","kg","1.61","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2013","2013","kg","1.46","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2017","2017","kg","1.25","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2021","2021","kg","1.4","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2010","2010","kg","0.22","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2017","2017","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2017","2017","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2633","Cocoa Beans and products","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2635","Tea (including mate)","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2010","2010","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2013","2013","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2010","2010","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2013","2013","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2017","2017","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2021","2021","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2642","Cloves","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2013","2013","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2017","2017","kg","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2645","Spices, Other","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2010","2010","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2013","2013","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2017","2017","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2655","Wine","2021","2021","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2656","Beer","2010","2010","kg","9.48","E","Estimated value"
